CountryCode,SeriesCode,DESCRIPTION
TMP,SH.XPD.TOTL.ZS,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SM.POP.NETM,Data sources : United Nations World Population Prospects
TMP,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
TMP,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
TMP,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
TMP,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TMP,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TMP,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TMP,SP.DYN.LE00.IN,Derived using male and female life expectancy
TMP,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TMP,SP.DYN.TFRT.IN,"Data sources : United Nations World Population Prospects, DHS 2009"
TMP,SP.POP.GROW,"National Statistics Directorate, United Nations World Population Prospects"
TMP,SP.POP.TOTL,"National Statistics Directorate, United Nations World Population Prospects"
TON,DT.DOD.DECT.CD,Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt from 2009 and short-term debt from 2005 are based on reports provided by the country. 
TON,NE.CON.PRVT.PP.CD,Estimates are based on regression.
TON,NE.CON.PRVT.PP.KD,Estimates are based on regression.
TON,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
TON,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
TON,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
TON,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
TON,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
TON,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
TON,PA.NUS.PPP,Estimates are based on regression.
TON,PA.NUS.PPPC.RF,Estimates are based on regression.
TON,PA.NUS.PRVT.PP,Estimates are based on regression.
TON,SM.POP.NETM,Data sources : United Nations World Population Prospects
TON,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
TON,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
TON,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
TON,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TON,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TON,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TON,SP.DYN.LE00.IN,Derived using male and female life expectancy
TON,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TON,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TON,SP.POP.GROW,United Nations World Population Prospects
TON,SP.POP.TOTL,United Nations World Population Prospects
TTO,NE.CON.PRVT.PP.CD,Estimates are based on regression.
TTO,NE.CON.PRVT.PP.KD,Estimates are based on regression.
TTO,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
TTO,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
TTO,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
TTO,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
TTO,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
TTO,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
TTO,PA.NUS.PPP,Estimates are based on regression.
TTO,PA.NUS.PPPC.RF,Estimates are based on regression.
TTO,PA.NUS.PRVT.PP,Estimates are based on regression.
TTO,SM.POP.NETM,Data sources : United Nations World Population Prospects
TTO,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
TTO,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
TTO,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
TTO,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TTO,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TTO,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TTO,SP.DYN.LE00.IN,Derived using male and female life expectancy
TTO,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TTO,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TTO,SP.POP.GROW,United Nations World Population Prospects
TTO,SP.POP.TOTL,United Nations World Population Prospects
TUN,DT.DOD.DECT.CD,Data on long-term public and publicly guaranteed debt and short-term debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt for 2010 are World Bank staff estimates based on reports provided by the country. 
TUN,SM.POP.NETM,Data sources : United Nations World Population Prospects
TUN,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. 
TUN,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
TUN,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
TUN,SP.DYN.CBRT.IN,"Data sources : National Bureau of Statistics, United Nations World Population Prospects"
TUN,SP.DYN.CDRT.IN,"Data sources : National Bureau of Statistics, United Nations World Population Prospects"
TUN,SP.DYN.LE00.FE.IN,"Data sources : National Bureau of Statistics, United Nations World Population Prospects"
TUN,SP.DYN.LE00.IN,Derived using male and female life expectancy
TUN,SP.DYN.LE00.MA.IN,"Data sources : National Bureau of Statistics, United Nations World Population Prospects"
TUN,SP.DYN.TFRT.IN,"Data sources : National Bureau of Statistics, United Nations World Population Prospects"
TUN,SP.POP.GROW,"National Bureau of Statistics, 1994 Census"
TUN,SP.POP.TOTL,"National Bureau of Statistics, 1994 Census"
TUR,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt, private nonguaranteed debt, and short term debt for 2010 are based on reports provided by the country. Historical data are revised as data in previous publications included local currency debt data. Data on long-term public and publicly guaranteed debt include nonresident deposits made under the Dresdner Bank scheme, amounting to $10.2 billion at end-2010."
TUR,SM.POP.NETM,Data sources : United Nations World Population Prospects
TUR,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
TUR,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
TUR,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
TUR,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TUR,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TUR,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TUR,SP.DYN.LE00.IN,Derived using male and female life expectancy
TUR,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TUR,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TUR,SP.POP.GROW,United Nations World Population Prospects
TUR,SP.POP.TOTL,United Nations World Population Prospects
TUV,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. 
TUV,SP.POP.GROW,United Nations World Population Prospects
TUV,SP.POP.TOTL,United Nations World Population Prospects
TZA,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 and long-term private nonguaranteed debt from 2008 are based on reports provided by the country. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending. Data on long-term public and publicly guaranteed debt include debt liabilities of Zanzibar. Data on long-term private nonguaranteed debt from 2004 to 2007 are World Bank staff estimates. Tanzania was granted debt relief effective in 2006 under MDRI. "
TZA,DT.DOD.DPPG.CD,Data include debt liabilities of Zanzibar.
TZA,DT.DOD.DSTC.CD,Data include debt liabilities of Zanzibar.
TZA,NE.CON.PRVT.PC.KD,Covers mainland Tanzania only.
TZA,NE.CON.PRVT.PC.KD.ZG,Covers mainland Tanzania only.
TZA,NY.GDP.PCAP.CD,Covers mainland Tanzania only.
TZA,NY.GDP.PCAP.KD,Covers mainland Tanzania only.
TZA,NY.GDP.PCAP.KD.ZG,Covers mainland Tanzania only.
TZA,NY.GDP.PCAP.KN,Covers mainland Tanzania only.
TZA,NY.GDP.PCAP.PP.CD,Covers mainland Tanzania only.
TZA,NY.GDP.PCAP.PP.KD,Covers mainland Tanzania only.
TZA,NY.GNP.PCAP.CD,Covers mainland Tanzania only.
TZA,NY.GNP.PCAP.KD,Covers mainland Tanzania only.
TZA,NY.GNP.PCAP.KD.ZG,Covers mainland Tanzania only.
TZA,NY.GNP.PCAP.KN,Covers mainland Tanzania only.
TZA,NY.GNP.PCAP.PP.CD,Covers mainland Tanzania only.
TZA,SM.POP.NETM,Data sources : United Nations World Population Prospects
TZA,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
TZA,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
TZA,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
TZA,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TZA,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TZA,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TZA,SP.DYN.LE00.IN,Derived using male and female life expectancy
TZA,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TZA,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TZA,SP.POP.0014.TO.ZS,Including Zanzibar.
TZA,SP.POP.1564.TO.ZS,Including Zanzibar.
TZA,SP.POP.65UP.TO.ZS,Including Zanzibar.
TZA,SP.POP.GROW,United Nations World Population Prospects
TZA,SP.POP.TOTL,United Nations World Population Prospects
TZA,SP.POP.TOTL.FE.ZS,Including Zanzibar.
UGA,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt are not available. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending. "
UGA,SM.POP.NETM,Data sources : United Nations World Population Prospects
UGA,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
UGA,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
UGA,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
UGA,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
UGA,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
UGA,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
UGA,SP.DYN.LE00.IN,Derived using male and female life expectancy
UGA,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
UGA,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
UGA,SP.POP.GROW,United Nations World Population Prospects
UGA,SP.POP.TOTL,United Nations World Population Prospects
UKR,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt, long-term private nonguaranteed debt, and short-term debt for 2010 are based on reports provided by the country. "
UKR,SM.POP.NETM,Data sources : United Nations World Population Prospects
UKR,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
UKR,SP.DYN.AMRT.FE,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
UKR,SP.DYN.AMRT.MA,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
UKR,SP.DYN.CBRT.IN,"Data sources : State Statistics Committee of Ukraine, United Nations World Population Prospects"
UKR,SP.DYN.CDRT.IN,"Data sources : State Statistics Committee of Ukraine, United Nations World Population Prospects"
UKR,SP.DYN.LE00.FE.IN,"Data sources : State Statistics Committee of Ukraine, United Nations World Population Prospects, Council of Europe"
UKR,SP.DYN.LE00.IN,Derived using male and female life expectancy
UKR,SP.DYN.LE00.MA.IN,"Data sources : State Statistics Committee of Ukraine, United Nations World Population Prospects, Council of Europe"
